"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"mu_t[3,31]",1.297806503,1.3020015,0.0624076800042755,0.08117983713,1.20945073,1.39822613,1.16941382697392,5.02752988449252,30.4787022292993
"mu_t[4,31]",-0.3086063239,-0.2818835,0.0973518704498988,0.078501675903,-0.4821103955,-0.200167927,1.56507345329663,1.87551935002343,16.9820475497331
"mu_t[5,31]",0.7514913119,0.754052735,0.0691913385027871,0.0674059493940001,0.6434685475,0.8674164085,1.46072883884043,2.20262161109632,21.6986980781152
"mu_t[6,31]",-2.096201974,-2.10401025,0.0397177125762171,0.0444650272499999,-2.15364788,-2.027253085,1.20488878813193,6.35344266477918,19.3327441449403
"mu_t[7,31]",-1.389036124,-1.34646415,0.213677936561118,0.25324023732,-1.719412695,-1.14153655,2.1164940600996,1.42823636805877,21.0246288509397
"mu_t[8,31]",-0.4797276922,-0.477705505,0.152625459971229,0.205456491513,-0.698270575,-0.223597962,2.08761080743073,1.43473955470236,16.5766789807711
"mu_t[9,31]",-0.13796745127,-0.140369895,0.0373490069349546,0.044165445681,-0.193405366,-0.0808611778,1.55614364343306,1.97030135838988,13.0538564821722
"mu_t[10,31]",-1.356131464,-1.35450565,0.0490692091470679,0.05104117368,-1.445496765,-1.271922605,1.00822950648355,15.6000539029945,37.5549801362088
"mu_t[11,31]",2.116511212,2.07617615,0.16107755654443,0.1546885536,1.9169788,2.41299248,1.79786986878058,1.60182278752755,26.6200182537267
"mu_t[1,32]",1.183856943,1.17561185,0.0338132764756036,0.0376338736199998,1.139988155,1.23745299,1.93442171949862,1.52143294863467,60.0313633245124
"mu_t[2,32]",-0.10374219863,-0.108785425,0.0218740669811918,0.018179070399,-0.134052635,-0.05939979205,1.17268340511672,5.41640700011351,48.4074922943175
"mu_t[3,32]",1.296768635,1.298918,0.0645334819312188,0.0818685789599999,1.205289775,1.403122145,1.17037180242296,4.86450219112831,24.8968558827713
"mu_t[4,32]",-0.3094048173,-0.283116055,0.0975916251816399,0.076273127952,-0.484361926,-0.2002590725,1.53968744870517,1.92017112880375,21.8695326168457
"mu_t[5,32]",0.7500995568,0.746258315,0.0686208638293896,0.0624583352820001,0.644262456,0.867232166,1.44600509386306,2.270553310565,15.7416569218314
"mu_t[6,32]",-2.094496174,-2.10042405,0.0385295117597481,0.04560707403,-2.150880105,-2.029355025,1.19319343887832,7.40655369329206,31.0890033753774
"mu_t[7,32]",-1.389662026,-1.3412032,0.213290705596516,0.24896056416,-1.722734405,-1.144070945,2.11648026749089,1.43247780623861,21.0246288509397
"mu_t[8,32]",-0.4808626882,-0.47472867,0.15242211329146,0.203856869895,-0.6992420415,-0.219752807,2.09051053855382,1.43080120416021,16.5766789807711
"mu_t[9,32]",-0.13904135149,-0.138800215,0.0370094078054316,0.039479962662,-0.1965460985,-0.076648196,1.55633820317126,1.95641218764414,13.0538564821722
"mu_t[10,32]",-1.356218747,-1.3552046,0.050043150503394,0.05466531525,-1.442747455,-1.27489127,1.0116450124366,15.1033098662533,37.5549801362088
"mu_t[11,32]",2.117908334,2.07742175,0.161023700513482,0.1436572683,1.915163665,2.41476021,1.7644392234132,1.62568910449479,44.884947970101
"mu_t[1,33]",1.186412584,1.1788991,0.0342069002480279,0.0424623311699999,1.141373965,1.238166205,1.96788533993935,1.50149225118506,32.9939668174962
"mu_t[2,33]",-0.1044982125,-0.109979265,0.0228749416244991,0.0222975389784,-0.136873642,-0.06344615765,1.29650843128339,7.03834006467294,20.6246317030053
"mu_t[3,33]",1.297434664,1.2977636,0.0639977037527895,0.07738934784,1.20385445,1.402767045,1.17224817979592,4.75807070679821,31.6824001034527
"mu_t[4,33]",-0.3094038338,-0.27822819,0.0973878780535706,0.068834419668,-0.4882424115,-0.194571331,1.55587713088085,1.9041235598504,21.0246288509397
"mu_t[5,33]",0.7485647907,0.742452965,0.068769165707406,0.0674079360780001,0.642507516,0.864079786,1.40512613056768,2.41163807600018,15.7416569218314
"mu_t[6,33]",-2.095048142,-2.09930805,0.0384536874554187,0.0453145570500001,-2.14704523,-2.030901765,1.24072450966456,7.64960065379433,24.6756909193457
"mu_t[7,33]",-1.389702386,-1.35596105,0.213221948937492,0.26566627857,-1.73097821,-1.142280535,2.11356206582987,1.42873324129363,21.0246288509397
"mu_t[8,33]",-0.4806739935,-0.473451835,0.151465587313744,0.202296040506,-0.698171494,-0.2320989435,2.08761080743073,1.43276482648497,16.5766789807711
"mu_t[9,33]",-0.14028997645,-0.144301495,0.0368926661245407,0.038856685035,-0.1966169645,-0.079087469,1.4916144187185,2.07274534096321,21.0246288509397
"mu_t[10,33]",-1.354909392,-1.3502625,0.0501218866677934,0.0515665329899999,-1.443374045,-1.28015453,1.00713387629872,15.4880336068095,58.9391161255239
"mu_t[11,33]",2.118668445,2.07409955,0.160726091469908,0.13762353108,1.915314655,2.41479388,1.74585599969555,1.64307433153777,45.7499253062444
"mu_t[1,34]",1.18705942,1.189866,0.0338969995661098,0.0482040703199999,1.1455897,1.238253565,1.99638893640975,1.50786364983221,48.4074922943175
"mu_t[2,34]",-0.10372980294,-0.11014756,0.0233999573170848,0.0216913038384,-0.136180064,-0.0656435569,1.28845046684234,6.84340921818986,30.6204069389592
"mu_t[3,34]",1.296482312,1.2942086,0.0643645195791596,0.0783678638400001,1.20688856,1.407971025,1.17426431527269,4.76398462783569,40.5548566509965
"mu_t[4,34]",-0.3103931369,-0.281560855,0.097341558133513,0.076909793457,-0.4886419385,-0.1920127725,1.53652923212169,1.94341915044678,14.1311369509044
"mu_t[5,34]",0.7480768363,0.74467357,0.0694119603196294,0.0611067674699999,0.641926642,0.8741951215,1.39660193078148,2.46640886719002,15.7416569218314
"mu_t[6,34]",-2.094203585,-2.0994855,0.0387047604790611,0.04484916891,-2.14545072,-2.03114701,1.21757402060212,8.14819412820842,24.6756909193457
"mu_t[7,34]",-1.389023462,-1.357333,0.213340814710996,0.27036308124,-1.72879343,-1.137705015,2.11356206582987,1.4303405793076,21.0246288509397
"mu_t[8,34]",-0.4798080478,-0.47010075,0.152662299755867,0.198140972463,-0.697805265,-0.231235084,2.09333375669303,1.42835185196468,16.5766789807711
"mu_t[9,34]",-0.14006162734,-0.14373812,0.0365145711815523,0.039956322042,-0.1940490385,-0.0751669599,1.47570458115073,2.12439252285292,13.3252112997792
"mu_t[10,34]",-1.353526022,-1.35258725,0.0499321156492251,0.04836337569,-1.44346176,-1.271895595,0.996356659246531,15.3284694939006,58.9391161255239
"mu_t[11,34]",2.118690554,2.0696688,0.16083651330574,0.128028292139999,1.910705755,2.415304645,1.73259621500725,1.66091508024023,36.0760984803864
"mu_t[1,35]",1.187476638,1.18954745,0.0339851392153931,0.05195497419,1.144142455,1.23696721,1.99418882274162,1.53144421755583,30.6204069389591
"mu_t[2,35]",-0.10477990057,-0.111473045,0.0241060192173784,0.021336066948,-0.134313457,-0.05910400085,1.23722480571545,6.97993635349992,15.5265726199982
"mu_t[3,35]",1.29681601,1.29363675,0.0642222302536342,0.07912398984,1.209588035,1.41577739,1.18381585212002,4.47635088557688,40.5548566509965
"mu_t[4,35]",-0.3091669756,-0.282603885,0.0970998650477889,0.080429849094,-0.485683879,-0.194987744,1.56142515430875,1.90626509827748,15.3927346292549
"mu_t[5,35]",0.7481170158,0.74246693,0.0700551904969648,0.0613583498640001,0.6436921585,0.8691728465,1.42143873062576,2.34800506440671,15.7416569218314
"mu_t[6,35]",-2.0950646,-2.10354955,0.0385191243808904,0.0445322631600004,-2.14327326,-2.03356115,1.20531055421976,7.9426410389561,18.2996967478824
"mu_t[7,35]",-1.390917099,-1.35896775,0.211419878970775,0.26235474321,-1.731728425,-1.137675605,2.10770465878933,1.43306038000889,21.0246288509397
"mu_t[8,35]",-0.47964887,-0.467338075,0.152812309219302,0.20498761185,-0.7002592715,-0.2414878285,2.09910413605962,1.42599094240865,16.5766789807711
"mu_t[9,35]",-0.14028896066,-0.145625555,0.0373165470211821,0.035128969029,-0.1943044735,-0.0717086784,1.43851190686821,2.3067244600649,13.3252112997792
"mu_t[10,35]",-1.353130025,-1.3534696,0.0498306029455256,0.05246943639,-1.442235805,-1.269198605,0.994406537007472,15.9736571082418,62.9342719516312
"mu_t[11,35]",2.11816899,2.07337575,0.161427297645396,0.13394883285,1.90077055,2.412061275,1.73264307186249,1.65990656442288,27.9910428662827
"mu_t[1,36]",1.189075084,1.1920701,0.0345163814713844,0.04741050867,1.14386227,1.24121154,2.0276890607182,1.49270216551105,30.4824943389652
"mu_t[2,36]",-0.10431303625,-0.108686285,0.0247318873987905,0.0224011274991,-0.1375871875,-0.05979189215,1.31969279295134,6.6796716204009,21.0058816468611
"mu_t[3,36]",1.297290116,1.2955032,0.0650235604405216,0.0841651263600002,1.208249865,1.41157192,1.17854919074883,4.54523031057512,42.4389398926035
"mu_t[4,36]",-0.3096624819,-0.28036261,0.096502009479363,0.07703278254,-0.484255012,-0.194085049,1.54506839704836,1.93498230638865,14.1311369509044
"mu_t[5,36]",0.747718918,0.74149073,0.0687474633380829,0.060752559504,0.6422965115,0.8710084655,1.42803243269027,2.34249157102446,15.7416569218314
"mu_t[6,36]",-2.094993361,-2.1024503,0.0380348529742539,0.0425355716099999,-2.14463699,-2.029382365,1.17470444278189,8.53585932538957,18.2996967478824
"mu_t[7,36]",-1.392587778,-1.3611579,0.209448994399959,0.25840442964,-1.730795305,-1.1429271,2.10770465878933,1.43373966765965,21.0246288509397
"mu_t[8,36]",-0.4801944516,-0.46383907,0.152998039470566,0.20525344203,-0.701343213,-0.2364785515,2.10775950832551,1.42252765513294,16.5766789807711
"mu_t[9,36]",-0.13887234456,-0.14010567,0.0377571520704287,0.041430500874,-0.193871473,-0.06855764925,1.45510525335708,2.22622669896511,13.3252112997792
"mu_t[10,36]",-1.352719397,-1.35742285,0.0497889548558784,0.0551286277499998,-1.435047105,-1.270623705,0.996022659241844,15.8294521954989,35.7288689260923
"mu_t[11,36]",2.11785566,2.0724788,0.162528035616697,0.13720988568,1.89293885,2.409883225,1.72237002262792,1.67213594771145,27.9910428662827
"mu_t[1,37]",1.191752771,1.1861586,0.0365780306641615,0.04825366329,1.1455222,1.243829935,1.99026631221046,1.53337148442334,45.7499253062444
"mu_t[2,37]",-0.10531380485,-0.10706197,0.0247638666628047,0.0249993091278,-0.138483873,-0.0568445082,1.22502580728825,6.84661538899936,23.5468245425188
"mu_t[3,37]",1.296584103,1.2939028,0.0657553352807706,0.08610095718,1.20410539,1.403353255,1.17167633258119,4.69415219779626,31.6824001034527
"mu_t[4,37]",-0.3102216951,-0.280648615,0.0959689479085066,0.076437674313,-0.4821766965,-0.2004992525,1.53066169734984,1.95534695676711,14.576045310678
"mu_t[5,37]",0.7480314811,0.742651225,0.0687390112736399,0.0625864764,0.644126533,0.8765924545,1.43049512656194,2.31176862774338,21.6986980781152
"mu_t[6,37]",-2.095060522,-2.1023833,0.0383686907390019,0.0443327052000001,-2.146660625,-2.028640745,1.21423602951941,8.82563937510228,18.2729455988305
"mu_t[7,37]",-1.393478417,-1.36024895,0.208594983575244,0.26516760606,-1.720707975,-1.15875975,2.10481675957775,1.42710531908415,21.0246288509397
"mu_t[8,37]",-0.4794876736,-0.45382055,0.153377524171419,0.196344491217,-0.6925400595,-0.2308383465,2.10485229908477,1.42554050397708,16.5766789807711
"mu_t[9,37]",-0.13854936763,-0.140172395,0.0371796746524078,0.039080527983,-0.1959288265,-0.06890254855,1.43427917326144,2.2718617325046,13.6900571070954
"mu_t[10,37]",-1.352160095,-1.3536101,0.051339243536272,0.0526729232400001,-1.438276685,-1.271479685,0.995889772374474,16.1550027817553,51.556342412722
"mu_t[11,37]",2.116940927,2.0741342,0.163320233992597,0.14504594559,1.89787086,2.40804097,1.73347256260964,1.66346840219299,27.9910428662827
"mu_t[1,38]",1.191208476,1.1885186,0.0372503218043346,0.05028816114,1.143917695,1.251815955,1.92719342094006,1.58606782855838,37.1482290150412
"mu_t[2,38]",-0.10622938473,-0.107699105,0.0264865603707093,0.0245927327646,-0.1410656675,-0.05188147055,1.14977642113678,7.58446717619456,21.0058816468611
"mu_t[3,38]",1.295091149,1.29493685,0.0666594038612246,0.08142016659,1.202374595,1.40064994,1.17068586492322,4.60104607998756,31.6824001034527
"mu_t[4,38]",-0.3085067003,-0.28186977,0.0977914643566122,0.086441836572,-0.485607788,-0.1882591475,1.54946838694016,1.9216910557658,14.576045310678
"mu_t[5,38]",0.7476056421,0.74586786,0.068337498316412,0.06641017593,0.639782147,0.873679325,1.41638140574023,2.36346388871449,34.3339219148517
"mu_t[6,38]",-2.096403054,-2.10259765,0.03961703359654,0.0401702315700002,-2.15621311,-2.02756822,1.20401744146906,8.48900364599034,18.2729455988305
"mu_t[7,38]",-1.39515741,-1.36009475,0.20727051846465,0.25657171365,-1.72254858,-1.151123835,2.10770465878933,1.42750627308408,21.0246288509397
"mu_t[8,38]",-0.4805330213,-0.449558485,0.152921574069773,0.19778906994,-0.693458811,-0.229459437,2.11063289352126,1.42234424136352,16.5766789807711
"mu_t[9,38]",-0.13881937733,-0.140697755,0.0374112187704329,0.036705736368,-0.194982067,-0.0680692201,1.39126805352795,2.45406592776106,13.337107644068
"mu_t[10,38]",-1.352031959,-1.3554177,0.0527803182263002,0.0533995455,-1.444771235,-1.27144371,0.996318221240592,16.7391219301619,61.3835995991276
"mu_t[11,38]",2.117341413,2.0785624,0.163027624885384,0.14567775558,1.895554515,2.40890639,1.70409940553295,1.69691995903067,28.3079909414428
"mu_t[1,39]",1.191917472,1.18539705,0.0391317964248871,0.05104495431,1.139826455,1.253059265,1.89347204023586,1.63582985752787,30.3345467152018
"mu_t[2,39]",-0.10518797913,-0.108774225,0.0277976050366888,0.027396787488,-0.141353049,-0.0480999756,1.27658881541513,7.13010870185904,21.0246288509397
"mu_t[3,39]",1.292764558,1.29781515,0.0655720848145805,0.07385245728,1.199471285,1.403568735,1.15144375251952,5.17995002342484,31.6824001034527
"mu_t[4,39]",-0.3076250508,-0.27992569,0.0994018724937346,0.084919829064,-0.4879549585,-0.187732714,1.55257404333446,1.9209823961024,15.4117129018053
"mu_t[5,39]",0.7475184902,0.746216885,0.0688213604434066,0.065376588753,0.6392913475,0.870016789,1.41084933836031,2.36813282897775,34.3339219148517
"mu_t[6,39]",-2.096999521,-2.1026876,0.0410832562576333,0.0346027720499994,-2.16243421,-2.02691342,1.15656736525639,7.12582595547262,19.5138269402319
"mu_t[7,39]",-1.39635688,-1.357948,0.206307620933725,0.25638661104,-1.727096465,-1.15330968,2.11060071857806,1.42654183412625,21.0246288509397
"mu_t[8,39]",-0.4801252315,-0.45040796,0.153870948616745,0.199171394289,-0.6873125735,-0.234190473,2.12532573889021,1.4145439536034,16.5766789807711
"mu_t[9,39]",-0.13935591198,-0.14438719,0.0374176650054644,0.03311075754,-0.198134313,-0.06822309505,1.3832496194914,2.4699606278656,13.9420012746973
"mu_t[10,39]",-1.351438895,-1.3558414,0.052124465771543,0.0584830102500002,-1.44353399,-1.27644017,0.995543311406125,16.7931314839227,61.3835995991276
"mu_t[11,39]",2.117989806,2.08416055,0.163137493976661,0.14483771442,1.90005333,2.40965263,1.72380365460302,1.6781260059651,27.9910428662827
"mu_t[1,40]",1.192221266,1.182149,0.0404700816840238,0.0481383911399997,1.13821128,1.257078765,1.8633772188716,1.65336407282392,55.5782405516991
"mu_t[2,40]",-0.10390212326,-0.10830191,0.0301127880309288,0.026906462016,-0.1454865525,-0.04796601595,1.22064719125701,7.46625408658348,30.6204069389591
"mu_t[3,40]",1.291734114,1.29363145,0.0665763229388571,0.07570163013,1.194464335,1.40950944,1.12920548717949,5.92367619087825,31.6824001034527
"mu_t[4,40]",-0.3069624288,-0.27939774,0.100482091475827,0.086154012021,-0.480595016,-0.1800537375,1.56843847249252,1.88803133529166,21.0246288509397
"mu_t[5,40]",0.7474391172,0.74499487,0.0676813243825937,0.062496504819,0.6440121965,0.8574481655,1.42429515119088,2.29900502545107,31.7201377560267
"mu_t[6,40]",-2.095528339,-2.09532355,0.0411280363938582,0.0433972587299999,-2.16227056,-2.028255135,1.14330833922283,8.23832215585059,18.2729455988305
"mu_t[7,40]",-1.396261543,-1.3570047,0.206808437555927,0.24981053874,-1.72110431,-1.156137555,2.11060071857806,1.42043057082082,21.0246288509397
"mu_t[8,40]",-0.4818123002,-0.458309935,0.154541826760222,0.197231086017,-0.7022577005,-0.2341450405,2.11650231156154,1.41623189782848,16.5766789807711
"mu_t[9,40]",-0.14006209719,-0.14540797,0.037146310891313,0.034413977766,-0.196586662,-0.07051296355,1.34130131004815,2.66898064729563,13.9420012746973
"mu_t[10,40]",-1.351081258,-1.3537643,0.0523589753507384,0.0534918373499999,-1.43692814,-1.272495105,1.00188910359313,17.6238961232834,70.0289195057743
"mu_t[11,40]",2.118078306,2.0777801,0.163931025832184,0.14970961215,1.9004832,2.407073775,1.72561467705035,1.67455855484621,27.9910428662827
"alpha_s[1,1]",-0.00700622591200003,-0.0229268815,0.267009816598907,0.294398666268,-0.381403338,0.4242219275,1.0246824326979,9.31847209180828,34.362847091416
"alpha_s[2,1]",0.215949585952,0.455303385,1.70435229201309,1.520230589661,-2.78248598,2.817759815,1.02722236840192,12.7718006244033,21.5942744323791
"alpha_s[3,1]",-0.0369701208583,-0.0304261455,0.115611077339809,0.1145918508357,-0.253169145,0.1551198685,1.03399512594571,32.4318908804822,13.0721046622061
"alpha_s[4,1]",0.180720456522,0.18776285,0.205962064840139,0.2144585992731,-0.1615323,0.502007877,1.0279670108721,29.5633501031914,51.5338182396663
"alpha_s[5,1]",0.140353517606,0.11491832,0.587142585380362,0.679120171128,-0.9973686895,0.9787552545,1.13517482190904,9.41036273091952,21.0246288509397
"alpha_s[6,1]",-0.176613163863,-0.22002139,0.34719590684482,0.349667844498,-0.6968402035,0.375970151,1.27752248429544,17.095040390016,37.1482290150412
"alpha_s[7,1]",-0.0453851393200001,0.059811895,0.955542842485093,0.839140450848,-1.94059975,1.339547145,1.02153321139468,19.1942320751531,44.5810103703794
"alpha_s[8,1]",-0.139963158561,-0.14727348,0.256848058012445,0.2662378386612,-0.52230881,0.2726602635,1.22676753810378,4.03474452767373,52.4502744151648
"alpha_s[9,1]",0.051621634769,0.02472105,0.212093865326161,0.222963521571,-0.244452,0.4267832915,1.12769044624375,6.78038233622115,14.7480195516602
"alpha_s[10,1]",-0.282754602427,-0.23732779,0.9505856867074,1.012308078957,-1.90290408,1.127656565,1.01198058251368,18.7400167413015,29.7051827001505
"alpha_s[11,1]",0.018683179601,-0.0411417585,0.451603655381217,0.5031924733311,-0.7466511545,0.7198674245,1.04585614472906,10.5227574067923,36.5576493597941
"alpha_t[1,1]",0.044835974605,0.046436074,0.0385562476577017,0.0439514983467,-0.021070669,0.1044145965,0.998411646737315,19.8860447554499,44.5810103703794
"alpha_t[2,1]",0.0554786272847,0.050872154,0.0340635827399401,0.0313725661956,0.009963238408,0.1149861225,0.993656816437421,33.4990409226369,66.9637815053919
"alpha_t[3,1]",0.062860545329,0.0684794235,0.0345476455454503,0.030472670991,-0.00326515869,0.115516277,0.996193063069523,34.6636521392509,58.0761852780705
"alpha_t[4,1]",0.060945335907,0.0554776845,0.0490386357911392,0.0527696273076,-0.0222846412,0.139622694,1.13632064253638,26.095621966178,25.5586388199211
"alpha_t[5,1]",0.04640122132447,0.0384102535,0.0492943327129538,0.050908518045,-0.0187105364,0.1353049205,1.04832781639291,34.6917294307741,71.2874531148375
"alpha_t[6,1]",0.0378286907095,0.0329572025,0.0430831892285571,0.03916431059856,-0.0279241967,0.104918664,1.09993004430933,11.7649811114293,58.1996870625698
"alpha_t[7,1]",0.0386213115291,0.034966838,0.0466684516160548,0.04691789591685,-0.0349752702,0.1108199055,1.01976479965945,23.0951346949032,61.3835995991276
"alpha_t[8,1]",0.04097063672921,0.0414841115,0.0478635841487893,0.0481123737339,-0.0524011847,0.109084881,1.09461594378853,8.17894754184493,71.2874531148375
"alpha_t[9,1]",0.02721634828767,0.0208266195,0.0441755113642283,0.04256108545101,-0.04111285405,0.0997246337,1.06057530259292,12.9962581094408,52.4502744151648
"alpha_t[10,1]",0.02879202849515,0.018256274,0.0514019806325062,0.0408725547573,-0.0569772927,0.123469729,1.04223116040227,19.3096555566408,14.7364875431569
"alpha_t[11,1]",0.0265318319882,0.0237476985,0.0469592986224498,0.04213322918175,-0.04560199575,0.108234581,0.991816088316177,31.7695523447066,30.8127412685973
"alpha_t[12,1]",0.0285208649052,0.0340108525,0.049105603727724,0.0362404979706,-0.0492175198,0.1084661805,1.00895628879257,26.7594441045212,46.2742551554156
"alpha_t[13,1]",0.0339956846069,0.0363916045,0.0494610179281966,0.05154688950369,-0.04677944345,0.1098540675,1.0717316179608,23.2325822529407,16.676195921479
"alpha_t[14,1]",0.02779957928,0.0233305945,0.0406391986115168,0.04203434947278,-0.03472044315,0.1002321235,1.01487671243554,30.8523625742154,77.3212964411783
"alpha_t[15,1]",0.02883785323457,0.0327540355,0.0469443082485187,0.04378335060204,-0.0591160311,0.0946551279,1.01527982092604,24.440227486381,73.0496702679949
"alpha_t[16,1]",0.0352974809724,0.0401875975,0.0489605289309028,0.05503344749868,-0.0471658067,0.1032839055,1.03201202769995,21.3680450180179,46.6027543178879
"alpha_t[17,1]",0.0215108728725,0.0249905515,0.0456279487167159,0.04249225871121,-0.0560511611,0.09556431185,1.18574279171754,5.79799337939141,43.7844020301665
"alpha_t[18,1]",0.016633426159,0.0231705645,0.04221443926462,0.03950672025615,-0.05250674425,0.08048468825,1.00843296627596,26.4755271347102,48.2658799548031
"alpha_t[19,1]",0.0202119161437,0.0132547495,0.0441298741840668,0.0433866885333,-0.0410389249,0.09089259185,1.12272682343405,7.35463773036977,21.0246288509397
"alpha_t[20,1]",0.0153342546533,0.0169097235,0.0492303723321398,0.0581720601042,-0.06030338235,0.0874288284,1.07465880710532,15.4063267315579,52.4502744151649
"alpha_t[21,1]",0.008465583686,0.00201833385,0.0422604304326944,0.03509167296579,-0.06274111995,0.0761855641,0.998514448718289,38.144517087794,59.8640966872305
"alpha_t[22,1]",0.007014180289,0.0093148766,0.0336901922930589,0.0343084589001,-0.042366084,0.05776093785,1.03669544028155,36.9253284484336,31.7839996054474
"alpha_t[23,1]",0.0107640576611,0.017826669,0.0439727291390497,0.0420358382997,-0.06329039375,0.07753541995,1.05581251691301,33.1004119073237,49.8568790552336
"alpha_t[24,1]",0.012595996403,0.016564773,0.0401843466190697,0.0405594414981,-0.05654728235,0.07082928695,1.05823570240284,22.0263693640197,27.9597379773126
"alpha_t[25,1]",0.0073626562923,0.010801563,0.0465128019392564,0.0379039521903,-0.0771980041,0.07670829375,1.07628881074915,13.2133321682244,30.8587550696525
"alpha_t[26,1]",0.0082025452858,0.0072540325,0.0503285703597432,0.0540522697869,-0.06177967945,0.08807031315,1.13676757465823,10.6465792854886,40.3823965716169
"alpha_t[27,1]",-0.004429113063,0.00081071895,0.0507795710341421,0.05297311571433,-0.0841454796,0.0751853478,1.24620803412725,3.59826125210382,51.3086296345833
"alpha_t[28,1]",-0.0062312418942,-0.00457942915,0.0489157744088332,0.04981747618911,-0.0751249885,0.0739105204,1.22843318337227,3.48376779506236,16.7656639202913
"alpha_t[29,1]",-0.00620577899243999,-0.00513078725,0.0557638260722024,0.0527253390804,-0.0978831242,0.0880021581,1.37921905206377,2.69771005152004,16.8447396284532
"alpha_t[30,1]",-0.00910462197899999,-0.0122496756,0.0587501811299301,0.06773141804856,-0.109286758,0.08006535525,1.32043217458318,3.01966819603805,24.3868450390189
"alpha_t[31,1]",-0.0135298483034,-0.00992598785,0.0524100721772523,0.0589984205727,-0.09040366195,0.07457956405,1.2719919064589,3.93360370928981,37.5549801362089
"alpha_t[32,1]",-0.0120291686991,-0.00813615915,0.0499621672166954,0.04442929977759,-0.0963551747,0.0594965578,1.20625529754723,4.34374803731625,33.1502178442885
"alpha_t[33,1]",-0.0081069944812,-0.014828981,0.0470418053135265,0.0496723098564,-0.06892161415,0.0802409404,1.23171379918842,3.81855396830586,29.615840243696
"alpha_t[34,1]",-0.017075011248,-0.0235312745,0.0487690015823112,0.0455017745889,-0.0885555365,0.07252835275,1.45105884801062,2.27712455374556,17.4441786283892
"alpha_t[35,1]",-0.0165291702151,-0.0037917311,0.0550682068593029,0.03332849973726,-0.1333014965,0.05942476265,1.13803087644669,6.61926378510854,16.4566484859884
"alpha_t[36,1]",-0.0266169082129,-0.022106954,0.0482395581201452,0.0487426870392,-0.109158388,0.0465692061,1.08874656972701,9.58191667050237,74.7352313149317
"alpha_t[37,1]",-0.0325838420422,-0.027450183,0.0613444532107775,0.0675152007054,-0.134745529,0.07017615535,1.10481349823682,8.7647437742338,31.1643558402812
"alpha_t[38,1]",-0.0589440372757,-0.0743861325,0.0743383114728099,0.0710813459286,-0.158636089,0.0628349629499999,1.19665982409631,3.84159599399074,13.1499849714458
"alpha_t[39,1]",-0.0882935122071,-0.0940268055,0.103141818354824,0.0953238137019,-0.25612495,0.08030941375,1.07758382200156,8.37081637939382,12.8702156943088
"alpha_t[40,1]",0.008533319612231,0.0088292138,0.0345805465385772,0.03914973753012,-0.0492353356,0.0605326989,1.05481246627301,12.3897058808684,48.4074922943176
"alpha_t[41,1]",-0.013033744398,-0.01822181,0.0442694470838214,0.03835559996415,-0.0806940996,0.06807521675,1.24507840535992,4.00668294448231,28.1855413924808
"alpha_t[42,1]",-0.0145674225391,-0.0142551965,0.0490866848026924,0.0510938289603,-0.09764271685,0.0697487476,1.32024324841303,2.79380979088337,37.7806563039723
"alpha_t[43,1]",-0.01769822413821,-0.0098486778,0.0579866177753117,0.0605100217113,-0.106193676,0.07900412455,1.31094104551581,3.05868442433082,48.4074922943175
"alpha_t[44,1]",-0.00760763327200001,-0.0100646805,0.0598363900265705,0.0587512874613,-0.09887905605,0.09942522185,1.27851922907981,3.4013932732596,21.5942744323791
"alpha_t[45,1]",-0.0064801135527,-0.014763143,0.0651729204982625,0.068091674133,-0.10624348,0.1015935875,1.10864878947133,6.6919464522547,23.5817275299824
"alpha_t[46,1]",-0.007735839248,-0.011906608,0.0745306561700879,0.0886174838724,-0.1447955035,0.108596411,1.07408945786585,9.32208609990167,52.4502744151648
"alpha_t[47,1]",-0.0031134855223,0.000393636515,0.0688621607018825,0.0809171923161,-0.1091100505,0.1014678055,1.10872969527948,8.18491258003353,44.2325367647059
"alpha_t[48,1]",-0.010517659621,-0.0085925293,0.0593259994690364,0.06458674664988,-0.1125084915,0.0902214015,1.11601195349708,6.91964671497546,60.5290292283033
"alpha_t[49,1]",-0.008895169031,-0.0193702265,0.0647585977773126,0.0662048743776,-0.107357792,0.1069514075,1.44693537253167,2.23088658322922,37.7806563039723
"alpha_t[50,1]",-0.00636461301,-0.012515466,0.0647594907474903,0.0730990436967,-0.09626327295,0.0945229968,1.579315116262,1.88395933680199,56.8419098881722
"alpha_t[51,1]",-0.00859042064909999,-0.00057872819,0.064285490160211,0.0733449151155,-0.1074758055,0.0887627723,1.65620730562396,1.75647821792149,31.6063780380824
"alpha_t[52,1]",-0.00278364854904001,0.002511204948,0.0654385820677983,0.0774366013442952,-0.1226021975,0.0967434988,1.91675528850719,1.51901950083625,28.9481768556372
"alpha_t[53,1]",0.00221279492900001,0.0037055962,0.0704216849578824,0.0869663760042,-0.109793124,0.1017586195,1.80793688428297,1.5969914189224,34.6094081084899
"alpha_t[54,1]",0.005804367967,-0.00382696355,0.0770734401239144,0.08681285581353,-0.121140045,0.121246287,1.45060928841671,2.10725219817614,30.5730258560447
"alpha_t[55,1]",0.005710567419,0.004520493,0.0745794376930597,0.0865408631325,-0.0982605184,0.112095684,1.48621248200638,2.10581767052688,31.6824001034527
